1	PSCE	Jun 09, 2017	14.0	Mar 10, 2017	17.24	-18.793503	13.94	0.43041992	*P*
2	IBM	Jun 09, 2017	154.1	Mar 10, 2017	176.11	-12.497864	152.05	1.3482437
3	FSESX	today	45.78	Mar 10, 2017	51.46	-11.037704	45.82	-0.08730316
4	FSNGX	today	23.63	Mar 10, 2017	26.4	-10.492424	23.78	-0.6307907
5	OIL	Jun 09, 2017	4.86	Mar 10, 2017	5.35	-9.1588745	5.04	-3.5714264	*P*
6	EWZ	Jun 09, 2017	34.23	Mar 10, 2017	37.12	-7.7855606	34.93	-2.004013
7	CSCO	Jun 09, 2017	31.37	Mar 10, 2017	33.96	-7.6266174	31.98	-1.9074402
8	CHAD	Jun 09, 2017	37.36	Mar 10, 2017	40.24	-7.1570587	38.65	-3.3376465
9	FSENX	today	39.5	Mar 10, 2017	42.5	-7.0588226	39.34	0.40670776
10	UGA	Jun 09, 2017	24.01	Mar 10, 2017	25.8	-6.9379807	25.2	-4.722229
11	ICENX	today	11.76	Mar 10, 2017	12.63	-6.888359	11.57	1.6421814
12	FNARX	today	26.53	Mar 10, 2017	28.15	-5.754883	26.52	0.037704468
13	AMLP	Jun 09, 2017	11.82	Mar 10, 2017	12.46	-5.136444	11.94	-1.0050201
14	FBIOX	today	197.76	Mar 10, 2017	207.91	-4.8819275	198.56	-0.4029007	*P*
15	XLE	Jun 09, 2017	66.46	Mar 10, 2017	69.59	-4.4977646	65.09	2.104782
16	DBC	Jun 09, 2017	14.33	Mar 10, 2017	14.91	-3.890007	14.42	-0.62413025
17	ERUS	Jun 09, 2017	29.39	Mar 10, 2017	30.39	-3.2905579	29.9	-1.7056885
18	FSRBX	today	32.54	Mar 10, 2017	33.6	-3.1547546	31.01	4.9338913
19	RYURX	today	68.11	Mar 10, 2017	70.09	-2.824936	67.92	0.279747
20	FCSSX	today	5.1	Mar 10, 2017	5.22	-2.298851	5.1	0.0
21	FCSFX	today	5.17	Mar 10, 2017	5.29	-2.268425	5.16	0.19380188
22	IBB	Jun 09, 2017	294.11	Mar 10, 2017	300.29	-2.058014	295.79	-0.5679779
23	FSCRX	today	31.11	Mar 10, 2017	31.76	-2.0466003	32.21	-3.4150848
24	FBCVX	today	18.12	Mar 10, 2017	18.48	-1.9480438	18.15	-0.1652832	*P*
25	KRE	Jun 09, 2017	55.72	Mar 10, 2017	56.82	-1.935936	52.36	6.4171066
