C:\tools\jdk1.8.0_77\bin\java -Didea.launcher.port=7533 "-Didea.launcher.bin.path=C:\Program Files (x86)\JetBrains\IntelliJ IDEA 2016.2\bin" -Dfile.encoding=UTF-8 -classpath "C:\tools\jdk1.8.0_77\jre\lib\charsets.jar;C:\tools\jdk1.8.0_77\jre\lib\deploy.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\access-bridge-64.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\cldrdata.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\dnsns.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\jaccess.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\jfxrt.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\localedata.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\nashorn.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\sunec.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\sunjce_provider.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\sunmscapi.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\sunpkcs11.jar;C:\tools\jdk1.8.0_77\jre\lib\ext\zipfs.jar;C:\tools\jdk1.8.0_77\jre\lib\javaws.jar;C:\tools\jdk1.8.0_77\jre\lib\jce.jar;C:\tools\jdk1.8.0_77\jre\lib\jfr.jar;C:\tools\jdk1.8.0_77\jre\lib\jfxswt.jar;C:\tools\jdk1.8.0_77\jre\lib\jsse.jar;C:\tools\jdk1.8.0_77\jre\lib\management-agent.jar;C:\tools\jdk1.8.0_77\jre\lib\plugin.jar;C:\tools\jdk1.8.0_77\jre\lib\resources.jar;C:\tools\jdk1.8.0_77\jre\lib\rt.jar;C:\henry\finance\target\classes;C:\henry\finance\lib\commons-codec-1.4.jar;C:\henry\finance\lib\commons-logging-1.1.1.jar;C:\henry\finance\lib\h2-1.3.159.jar;C:\henry\finance\lib\httpclient-4.1.2.jar;C:\henry\finance\lib\httpclient-cache-4.1.2.jar;C:\henry\finance\lib\httpcore-4.1.2.jar;C:\henry\finance\lib\httpmime-4.1.2.jar;C:\Users\hyang\.m2\repository\org\apache\httpcomponents\httpclient\4.1.2\httpclient-4.1.2.jar;C:\Users\hyang\.m2\repository\org\apache\httpcomponents\httpcore\4.1.2\httpcore-4.1.2.jar;C:\Users\hyang\.m2\repository\commons-logging\commons-logging\1.1.1\commons-logging-1.1.1.jar;C:\Users\hyang\.m2\repository\commons-codec\commons-codec\1.4\commons-codec-1.4.jar;C:\Program Files (x86)\JetBrains\IntelliJ IDEA 2016.2\lib\idea_rt.jar" com.intellij.rt.execution.application.AppMain com.hy.financial.client
31 EWJ 2016-11-25 49.49 2016-08-26 12.22 304.99182 -1.2963638
32 EWZ 2016-11-25 33.06 2016-08-26 32.98 0.2425766 2.1000595
33 FAGKX 2016-11-25 34.7 2016-08-26 34.65 0.14430237 1.4026871
34 FAMRX 2016-11-25 16.52 2016-08-26 16.5 0.12121582 0.9779968
35 FASGX 2016-11-25 19.69 2016-08-26 19.73 -0.2027359 0.7161102
36 FASIX 2016-11-25 13.04 2016-08-26 13.206077 -1.2575836 0.07674408
37 FASMX 2016-11-25 16.72 2016-08-26 16.849072 -0.76605225 0.48077393
38 FBAKX 2016-11-25 22.03 2016-08-26 22.029907 4.272461E-4 0.63957214
39 FBALX 2016-11-25 22.03 2016-08-26 22.035837 -0.026489258 0.63957214
40 FBCVX 2016-11-25 16.87 2016-08-26 16.37275 3.0370712 1.1997681
41 FBGRX 2016-11-25 69.66 2016-08-26 69.33536 0.4682312 0.92728424
42 FBIDX 2016-11-25 11.5 2016-08-26 11.873976 -3.1495361 -0.605011
43 FBIFX 2016-11-25 16.05 2016-08-26 15.9 0.9433975 1.0069122
44 FBIOX 2016-11-25 194.1 2016-08-26 185.22 4.7942963 -0.6093445
45 FBMPX 2016-11-25 76.99 2016-08-26 72.07 6.8266983 0.70635223
46 FBNDX 2016-11-25 7.76 2016-08-26 7.984013 -2.8057709 -0.5128174
47 FBSOX 2016-11-25 42.46 2016-08-26 41.04 3.4600372 1.9203033
48 FBT 2016-11-25 99.45 2016-08-26 97.56 1.9372711 -1.3099136
49 FCBFX 2016-11-25 11.22 2016-08-26 11.639791 -3.6065063 -0.44365692
50 FCNKX 2016-11-25 101.96 2016-08-26 101.72 0.23593903 0.7310715
51 FCNTX 2016-11-25 101.95 2016-08-26 101.73 0.21625519 0.74111176
52 FCNVX 2016-11-25 10.03 2016-08-26 10.012009 0.17969513 0.0
53 FCONX 2016-11-25 10.03 2016-08-26 10.013008 0.169693 0.0
54 FCPEX 2016-11-25 13.93 2016-08-26 12.58 10.731331 3.261673
55 FCPGX 2016-11-25 21.02 2016-08-26 20.15 4.3176193 1.841095
56 FCPVX 2016-11-25 18.72 2016-08-26 17.184856 8.933113 2.239212
57 FCSAX 2016-11-25 15.97 2016-08-26 15.53 2.8332367 1.4612427
58 FCSFX 2016-11-25 5.33 2016-08-26 5.31 0.37664032 3.09478
59 FCSSX 2016-11-25 5.27 2016-08-26 5.25 0.38095856 3.1311188
60 FCSTX 2016-11-25 10.54 2016-08-26 10.788823 -2.306305 -0.47214508
61 FCTFX 2016-11-25 12.73 2016-08-26 13.367268 -4.7673798 -0.93385315
62 Reading FCVBX from the internet...
read bad content: <html><head><title>Yahoo! - 404 Not Found</title><style>
63 FCVSX 2016-11-25 27.04 2016-08-26 26.883116 0.58358 0.85788727
64 FCYIX 2016-11-25 33.78 2016-08-26 31.65 6.729851 2.1160736
65 FDCAX 2016-11-25 33.72 2016-08-26 32.71 3.0877457 1.2916794
66 FDCPX 2016-11-25 77.59 2016-08-26 74.33 4.3858414 -0.42351532
67 FDEGX 2016-11-25 34.42 2016-08-26 34.4 0.058128357 1.3843765
68 FDEKX 2016-11-25 33.45 2016-08-26 32.78 2.0439377 1.3022461
69 FDEQX 2016-11-25 33.47 2016-08-26 32.82 1.9805069 1.2708054
70 FDFAX 2016-11-25 91.44 2016-08-26 97.41 -6.128731 1.3859634
71 FDFFX 2016-11-25 35.62 2016-08-26 35.38 0.6783447 1.4236908
72 FDGKX 2016-11-25 31.96 2016-08-26 31.383598 1.8366318 1.0752716
73 FDGRX 2016-11-25 145.15 2016-08-26 140.26 3.4863815 0.86865234
74 FDIKX 2016-11-25 33.2 2016-08-26 35.06 -5.305191 -0.21039581
75 FDIVX 2016-11-25 33.23 2016-08-26 35.1 -5.327629 -0.21020508
76 FDLSX 2016-11-25 140.79 2016-08-26 133.91 5.137764 3.037178
77 FDMMX 2016-11-25 12.14 2016-08-26 12.752334 -4.801735 -0.8169861
78 FDSCX 2016-11-25 26.34 2016-08-26 24.47 7.642021 2.3707733
79 FDSSX 2016-11-25 36.4 2016-08-26 35.87 1.477562 1.3081055
80 FDSVX 2016-11-25 25.66 2016-08-26 25.77 -0.42684937 0.8251419
81 FDVLX 2016-11-25 109.46 2016-08-26 104.78 4.4664993 2.051094
82 FDYSX 2016-11-25 8.79 2016-08-26 8.9 -1.2359467 0.5720825
83 FEDCX 2016-11-25 9.88 2016-08-26 10.207077 -3.2044144 -0.6036148
84 FEDFX 2016-11-25 9.88 2016-08-26 10.205084 -3.1855087 -0.6036148
85 FEFIX 2016-11-25 13.49 2016-08-26 13.45 0.29740143 0.82211304
86 FEIKX 2016-11-25 57.1 2016-08-26 54.595528 4.5873184 1.4389725
87 FEMEX 2016-11-25 7.97 2016-08-26 8.06 -1.1166306 1.9181519
88 FEMFX 2016-11-25 15.88 2016-08-26 16.58 -4.2219543 1.0821075
89 FEMKX 2016-11-25 22.49 2016-08-26 24.23 -7.181183 0.3122177
90 FEMSX 2016-11-25 15.82 2016-08-26 16.52 -4.237297 1.0862579
91 FEQIX 2016-11-25 57.13 2016-08-26 54.632507 4.5714417 1.4382095
92 FEQTX 2016-11-25 27.53 2016-08-26 26.453848 4.068039 1.3996353
93 FETKX 2016-11-25 27.54 2016-08-26 26.446894 4.133209 1.43647
94 FEXKX 2016-11-25 21.25 2016-08-26 20.58825 3.2142181 0.950119
95 FEXPX 2016-11-25 21.28 2016-08-26 20.633835 3.1315765 0.9009018
96 FFANX 2016-11-25 10.77 2016-08-26 10.869038 -0.9111862 0.37278748
97 FFDKX 2016-11-25 42.05 2016-08-26 41.75 0.71855927 1.033165
98 FFFAX 2016-11-25 11.39 2016-08-26 11.5231 -1.1550674 0.087882996
99 FFFCX 2016-11-25 15.18 2016-08-26 15.26 -0.5242462 0.33047485
100 FFFDX 2016-11-25 15.17 2016-08-26 15.19 -0.13166046 0.53015137
101 FFFEX 2016-11-25 15.91 2016-08-26 15.82 0.56890106 0.82382965
102 FFFFX 2016-11-25 9.2 2016-08-26 9.12 0.87718964 0.87718964
103 FFFGX 2016-11-25 10.4 2016-08-26 10.3 0.97086334 0.87293243
104 FFFHX 2016-11-25 10.45 2016-08-26 10.35 0.9661789 0.86872864
105 FFFVX 2016-11-25 11.96 2016-08-26 12.05 -0.7468872 0.2514572
106 FFGCX 2016-11-25 11.17 2016-08-26 10.71 4.2950516 2.6654358
107 FFIDX 2016-11-25 42.06 2016-08-26 41.77 0.6942749 1.0571976
108 FFIGX 2016-11-25 13.1 2016-08-26 13.95 -6.0931854 -0.07627106
109 FFIPX 2016-11-25 9.88 2016-08-26 9.967011 -0.87299347 -0.30271912
110 FFKAX 2016-11-25 11.67 2016-08-26 11.806023 -1.1521454 0.17167664
111 FFKCX 2016-11-25 12.83 2016-08-26 12.9 -0.54263306 0.31274414
112 FFKDX 2016-11-25 14.11 2016-08-26 14.13 -0.14154053 0.49856567
113 FFKEX 2016-11-25 15.0 2016-08-26 14.91 0.60363007 0.8064499
114 FFKFX 2016-11-25 15.51 2016-08-26 15.36 0.9765625 0.9108658
115 FFKGX 2016-11-25 15.96 2016-08-26 15.8 1.0126572 0.884964
116 FFKHX 2016-11-25 16.09 2016-08-26 15.93 1.0043945 0.94104004
117 FFKVX 2016-11-25 12.84 2016-08-26 12.93 -0.6960602 0.23418427
118 FFNOX 2016-11-25 38.46 2016-08-26 38.14 0.8390198 0.8390198
119 FFRHX 2016-11-25 9.57 2016-08-26 9.404849 1.756012 0.20941162
120 FFSMX 2016-11-25 65.01 2016-08-26 62.94 3.2888565 1.4196625
121 FFSTX 2016-11-25 14.58 2016-08-26 15.42 -5.4474716 0.20618439
122 FFTHX 2016-11-25 13.11 2016-08-26 12.98 1.0015335 0.92379
123 FFTWX 2016-11-25 12.98 2016-08-26 12.97 0.07709503 0.6201477
124 FFVFX 2016-11-25 12.44 2016-08-26 12.48 -0.32051086 0.4035492
125 FFVNX 2016-11-25 9.19 2016-08-26 9.39 -2.1299362 -0.10870361
126 FFXSX 2016-11-25 9.98 2016-08-26 10.070031 -0.8940582 -0.20000458
127 FGBLX 2016-11-25 22.16 2016-08-26 23.36 -5.1369934 0.09033966
128 FGCKX 2016-11-25 145.13 2016-08-26 140.19 3.5237885 0.86878204
129 FGDKX 2016-11-25 25.68 2016-08-26 25.79 -0.4265213 0.82450104
130 FGIKX 2016-11-25 32.44 2016-08-26 30.723824 5.5858154 1.2484283
131 FGMNX 2016-11-25 11.45 2016-08-26 11.599255 -1.286766 -0.69384
132 FGOVX 2016-11-25 10.23 2016-08-26 10.530919 -2.8574905 -0.48638916
133 FGRIX 2016-11-25 32.47 2016-08-26 30.762678 5.54998 1.2472763
134 FGRTX 2016-11-25 17.32 2016-08-26 16.48 5.0970917 1.2273407
135 FHIFX 2016-11-25 8.39 2016-08-26 8.425243 -0.41830444 0.11933899
136 FHIGX 2016-11-25 13.06 2016-08-26 13.732224 -4.8952255 -0.91046906
137 FHKCX 2016-11-25 25.21 2016-08-26 25.54 -1.292099 1.4895325
138 FIBAX 2016-11-25 10.75 2016-08-26 11.211043 -4.112404 -0.7386856
139 FIBFX 2016-11-25 11.11 2016-08-26 11.447684 -2.9498138 -0.44802856
140 FIBIX 2016-11-25 10.75 2016-08-26 11.213029 -4.129387 -0.7386856
141 FICDX 2016-11-25 48.72 2016-08-26 48.92 -0.4088211 1.6058426
142 FICNX 2016-11-25 11.41 2016-08-26 11.986503 -4.809601 -1.1265182
143 FIDKX 2016-11-25 36.69 2016-08-26 38.59 -4.923561 0.46548462
144 FIDSX 2016-11-25 95.53 2016-08-26 85.11 12.242973 1.2506638
145 FIENX 2016-11-25 8.03 2016-08-26 8.2 -2.073166 0.124679565
146 FIEUX 2016-11-25 33.28 2016-08-26 36.39 -8.546303 0.36188507
147 FIGFX 2016-11-25 10.71 2016-08-26 11.4 -6.0526276 0.0
148 FIGRX 2016-11-25 36.74 2016-08-26 38.65 -4.9417877 0.46486664
149 FIGSX 2016-11-25 13.06 2016-08-26 13.91 -6.11071 -0.07650757
150 FIHFX 2016-11-25 15.95 2016-08-26 15.8 0.9493561 1.0133057
151 FIKFX 2016-11-25 11.45 2016-08-26 11.581994 -1.1396561 0.0874176
152 FILFX 2016-11-25 9.35 2016-08-26 9.69 -3.5087662 0.2143631
153 FIMIX 2016-11-25 11.45 2016-08-26 11.925568 -3.9878006 -0.7798996
154 FINPX 2016-11-25 12.09 2016-08-26 12.318005 -1.8509827 -0.32976532
155 FINVX 2016-11-25 9.16 2016-08-26 9.36 -2.1367493 -0.109054565
156 FIOFX 2016-11-25 16.19 2016-08-26 16.03 0.9981308 1.0611801
157 FIPAX 2016-11-25 11.95 2016-08-26 12.19 -1.9688263 -0.33361053
158 FIPFX 2016-11-25 16.31 2016-08-26 16.15 0.990715 1.0532837
159 FIREX 2016-11-25 9.44 2016-08-26 10.18173 -7.284912 0.63965607
160 FIRJX 2016-11-25 50.81 2016-08-26 50.731033 0.15566254 0.039375305
161 FIRKX 2016-11-25 55.03 2016-08-26 54.99308 0.06713867 0.07273102
162 FIRLX 2016-11-25 54.82 2016-08-26 54.982483 -0.29551697 0.1644516
163 FIRMX 2016-11-25 58.78 2016-08-26 58.90697 -0.21554565 0.2729416
164 FIRNX 2016-11-25 58.53 2016-08-26 58.513638 0.02796936 0.37728882
165 FIROX 2016-11-25 60.15 2016-08-26 60.01187 0.2301712 0.46768188
166 FIRPX 2016-11-25 60.9 2016-08-26 60.69364 0.33999634 0.5116348
167 FIRQX 2016-11-25 60.04 2016-08-26 59.789375 0.4191742 0.5695114
168 FIRRX 2016-11-25 57.01 2016-08-26 56.747547 0.46248627 0.58221436
169 FIRSX 2016-11-25 60.12 2016-08-26 59.82747 0.48896027 0.61924744
170 FIRUX 2016-11-25 60.39 2016-08-26 60.088997 0.5009308 0.6332245
171 FIRVX 2016-11-25 58.13 2016-08-26 57.8439 0.49461365 0.6405792
172 FIRWX 2016-11-25 59.13 2016-08-26 58.843563 0.48677826 0.6639328
173 FISMX 2016-11-25 23.53 2016-08-26 24.17 -2.6479034 0.341156
174 FIUIX 2016-11-25 24.34 2016-08-26 24.667936 -1.3294067 2.4842148
175 FIVFX 2016-11-25 16.02 2016-08-26 17.44 -8.142204 0.125
176 FIVLX 2016-11-25 7.7 2016-08-26 7.87 -2.1601028 0.0
177 FIXRX 2016-11-25 59.31 2016-08-26 59.021267 0.48919678 0.67900085
178 FJIFX 2016-11-25 12.72 2016-08-26 12.81 -0.7025757 0.23641968
179 FJPNX 2016-11-25 12.18 2016-08-26 12.21 -0.24569702 -1.2966003
180 FJSCX 2016-11-25 14.83 2016-08-26 14.72 0.7472763 -1.5925674
181 FKEMX 2016-11-25 22.53 2016-08-26 24.26 -7.131073 0.31167603
182 FKIFX 2016-11-25 13.43 2016-08-26 13.49 -0.4447708 0.37369537
183 FKMCX 2016-11-25 35.29 2016-08-26 34.54 2.1713943 1.7002945
184 FKTHX 2016-11-25 15.48 2016-08-26 15.33 0.97846985 0.91264343
185 FKTWX 2016-11-25 14.73 2016-08-26 14.72 0.0679245 0.6147537
186 FKVFX 2016-11-25 13.35 2016-08-26 13.39 -0.29872894 0.45146942
187 FLATX 2016-11-25 19.23 2016-08-26 21.1 -8.862564 -0.4658432
188 FLBAX 2016-11-25 12.71 2016-08-26 14.409743 -11.795792 -0.46985626
189 FLBIX 2016-11-25 12.71 2016-08-26 14.412778 -11.814362 -0.46985626
190 FLCEX 2016-11-25 12.54 2016-08-26 12.16 3.125 1.2924042
191 FLCKX 2016-11-25 39.9 2016-08-26 38.69528 3.1133652 1.7078857
192 FLCSX 2016-11-25 29.47 2016-08-26 27.85 5.8168793 1.306282
193 FLGEX 2016-11-25 15.67 2016-08-26 15.34 2.1512375 1.0967712
194 FLIFX 2016-11-25 13.72 2016-08-26 13.75 -0.21818542 0.512825
195 FLPKX 2016-11-25 50.19 2016-08-26 48.45671 3.5769806 1.0265732
196 FLPSX 2016-11-25 50.22 2016-08-26 48.49506 3.5569458 1.0259476
197 FLSAX 2016-11-25 54.99 2016-08-26 52.813248 4.121605 1.6263275
198 FLTMX 2016-11-25 10.27 2016-08-26 10.654619 -3.6098785 -0.67697906
199 FLVCX 2016-11-25 39.83 2016-08-26 38.633705 3.0965118 1.7109375
200 FLVEX 2016-11-25 11.93 2016-08-26 11.27 5.8562546 1.70504
201 FMAGX 2016-11-25 92.81 2016-08-26 91.24 1.7207413 1.1773605
202 FMCSX 2016-11-25 35.26 2016-08-26 34.52 2.1436844 1.7017593
203 FMEIX 2016-11-25 14.21 2016-08-26 13.48 5.415436 1.7179642
204 FMGKX 2016-11-25 92.73 2016-08-26 91.15 1.7334137 1.1673584
205 FMHTX 2016-11-25 12.02 2016-08-26 12.593868 -4.5567245 -0.6611557
206 FMILX 2016-11-25 37.65 2016-08-26 36.56 2.9813995 1.7292709
207 FMIMX 2016-11-25 27.19 2016-08-26 25.38 7.1315994 1.8733597
208 FMSFX 2016-11-25 11.21 2016-08-26 11.40315 -1.6938248 -0.796463
209 FNARX 2016-11-25 29.66 2016-08-26 28.91 2.5942535 2.7008286
210 FNCMX 2016-11-25 71.43 2016-08-26 68.9 3.6719894 1.2186508
211 FNJHX 2016-11-25 11.63 2016-08-26 12.211567 -4.7624207 -0.93696594
212 FNMIX 2016-11-25 15.45 2016-08-26 16.020817 -3.5629654 -0.57915497
213 FNORX 2016-11-25 43.08 2016-08-26 48.79 -11.703217 0.046447754
214 FOCPX 2016-11-25 86.2 2016-08-26 86.28 -0.09272003 0.9013214
215 FOHFX 2016-11-25 12.0 2016-08-26 12.596361 -4.7343903 -0.7444229
216 FOHIX 2016-11-25 14.59 2016-08-26 14.26 2.3141632 1.0387878
217 FOSFX 2016-11-25 39.49 2016-08-26 41.54 -4.935005 -0.30295563
218 FOSKX 2016-11-25 39.44 2016-08-26 41.47 -4.895111 -0.27812958
219 FPBFX 2016-11-25 27.47 2016-08-26 28.78 -4.551773 -0.10909271
220 FPCIX 2016-11-25 10.41 2016-08-26 10.679949 -2.527626 -0.66793823
221 FPHAX 2016-11-25 17.46 2016-08-26 19.33 -9.674088 -1.8549881
222 FPIFX 2016-11-25 14.23 2016-08-26 14.25 -0.14035797 0.5653763
223 FPIOX 2016-11-25 9.22 2016-08-26 9.217274 0.029579163 0.5452652
224 FPUKX 2016-11-25 20.73 2016-08-26 20.790747 -0.29218292 0.4360428
225 FPURX 2016-11-25 20.74 2016-08-26 20.806795 -0.32102203 0.43584442
226 FPXTX 2016-11-25 11.05 2016-08-26 11.514476 -4.0338364 -0.8078995
227 FQIFX 2016-11-25 14.95 2016-08-26 14.95 0.0 0.6734009
228 FRESX 2016-11-25 40.31 2016-08-26 44.36373 -9.137489 1.6133194
229 FRIFX 2016-11-25 11.84 2016-08-26 12.044351 -1.6966553 0.76595306
230 FSAEX 2016-11-25 13.73 2016-08-26 13.43 2.2338028 1.030159
231 FSAGX 2016-11-25 18.92 2016-08-26 25.22 -24.980171 -3.665985
232 FSAIX 2016-11-25 74.05 2016-08-26 63.15 17.26049 2.4204712
233 FSAMX 2016-11-25 8.42 2016-08-26 8.81 -4.4267883 0.9592285
234 FSANX 2016-11-25 11.17 2016-08-26 11.24 -0.6227722 0.5400543
235 FSAVX 2016-11-25 36.12 2016-08-26 36.57 -1.2305222 1.8612518
236 FSAZX 2016-11-25 11.85 2016-08-26 12.422232 -4.6065063 -0.8368149
237 FSBAX 2016-11-25 10.39 2016-08-26 10.493049 -0.9820633 -0.28790283
238 FSBIX 2016-11-25 10.39 2016-08-26 10.496041 -1.010292 -0.28790283
239 FSCDX 2016-11-25 25.86 2016-08-26 24.65 4.9087296 1.8912582
240 FSCFX 2016-11-25 13.83 2016-08-26 13.03 6.1396866 2.4444427
241 FSCGX 2016-11-25 41.58 2016-08-26 39.92 4.158333 1.5384674
242 FSCHX 2016-11-25 151.5 2016-08-26 145.55 4.0879364 2.7815475
243 FSCOX 2016-11-25 14.46 2016-08-26 15.35 -5.79805 0.06919861
244 FSCPX 2016-11-25 36.29 2016-08-26 35.88 1.1426926 2.3695374
245 FSCRX 2016-11-25 31.28 2016-08-26 28.78 8.686592 2.5573883
246 FSCSX 2016-11-25 135.01 2016-08-26 133.26 1.3132248 0.24502563
247 FSDAX 2016-11-25 136.93 2016-08-26 124.32 10.143173 2.9239273
248 FSDCX 2016-11-25 32.86 2016-08-26 31.06 5.7952423 1.2011032
249 FSDIX 2016-11-25 14.75 2016-08-26 14.797333 -0.31987762 1.0273895
250 FSDPX 2016-11-25 76.69 2016-08-26 74.67 2.7052383 2.6639938
251 FSEAX 2016-11-25 31.9 2016-08-26 33.43 -4.576729 0.9493561
252 FSELX 2016-11-25 95.49 2016-08-26 87.8 8.75853 2.9652863
253 FSEMX 2016-11-25 57.44 2016-08-26 54.0 6.370369 2.3156433
254 FSENX 2016-11-25 45.18 2016-08-26 43.19 4.607544 3.2213821
255 FSESX 2016-11-25 50.3 2016-08-26 46.23 8.80381 2.1527176
256 FSEVX 2016-11-25 57.45 2016-08-26 54.0 6.388893 2.3152237
257 FSFFX 2016-11-25 13.74 2016-08-26 13.43 2.308258 1.1037445
258 FSGEX 2016-11-25 10.69 2016-08-26 10.99 -2.7297592 0.56443024
259 FSGFX 2016-11-25 16.69 2016-08-26 16.56 0.78502655 1.2742767
260 FSHBX 2016-11-25 8.6 2016-08-26 8.620032 -0.23238373 -0.11613464
261 FSHCX 2016-11-25 85.59 2016-08-26 82.79 3.3820496 0.71780396
262 FSHFX 2016-11-25 9.22 2016-08-26 9.241307 -0.2305603 0.10857391
263 FSHNX 2016-11-25 9.22 2016-08-26 9.243295 -0.25201416 0.10857391
264 FSHOX 2016-11-25 60.62 2016-08-26 61.03 -0.6717987 2.4678802
265 FSICX 2016-11-25 10.58 2016-08-26 10.769142 -1.7563324 -0.094429016
