44 FBIOX 2016-09-23 197.51 2016-06-24 163.43 20.852974 2.3526917
45 FBMPX 2016-09-23 73.05 2016-06-24 68.66 6.3938293 1.4160843
46 FBNDX 2016-09-23 8.02 2016-06-24 7.851642 2.1442413 0.5012665
47 FBSOX 2016-09-23 41.74 2016-06-24 38.94 7.1905594 1.8048782
48 FBT 2016-09-23 101.88 2016-06-24 86.8 17.37326 2.6188507
49 FCBFX 2016-09-23 11.67 2016-06-24 11.359674 2.7318115 0.6902466
50 FCNKX 2016-09-23 101.85 2016-06-24 94.5 7.777771 1.0717545
51 FCNTX 2016-09-23 101.85 2016-06-24 94.53 7.743576 1.0617142
52 FCNVX 2016-09-23 10.03 2016-06-24 10.007017 0.22966766 0.0
53 FCONX 2016-09-23 10.03 2016-06-24 10.009015 0.20965576 0.0
54 FCPEX 2016-09-23 12.85 2016-06-24 11.49 11.836388 2.8823166
55 FCPGX 2016-09-23 20.36 2016-06-24 18.24 11.62281 2.26017
56 FCPVX 2016-09-23 17.09 2016-06-24 16.188904 5.5661316 2.9517975
57 FCSAX 2016-09-23 15.61 2016-06-24 14.439432 8.106743 1.826477
58 FCSFX 2016-09-23 5.29 2016-06-24 5.45 -2.9357758 1.3409958
59 FCSSX 2016-09-23 5.23 2016-06-24 5.39 -2.96846 1.1605377
60 FCSTX 2016-09-23 10.77 2016-06-24 10.776073 -0.056358337 0.0
61 FCTFX 2016-09-23 13.36 2016-06-24 13.406084 -0.34375763 0.074897766
62 Reading FCVBX from the internet...
read bad content: <html><head><title>Yahoo! - 404 Not Found</title><style>
63 FCVSX 2016-09-23 27.63 2016-06-24 25.802006 7.084694 1.3572922
64 FCYIX 2016-09-23 30.87 2016-06-24 29.56 4.4316635 1.6463623
65 FDCAX 2016-09-23 33.07 2016-06-24 30.3 9.141907 0.88468933
66 FDCPX 2016-09-23 77.05 2016-06-24 65.76 17.168495 1.221756
67 FDEGX 2016-09-23 34.19 2016-06-24 32.43 5.427063 1.1239166
68 FDEKX 2016-09-23 32.83 2016-06-24 30.88 6.314781 1.4837875
69 FDEQX 2016-09-23 32.86 2016-06-24 30.92 6.2742615 1.4823914
70 FDFAX 2016-09-23 96.37 2016-06-24 94.88 1.5704193 1.2609024
71 FDFFX 2016-09-23 35.37 2016-06-24 32.16 9.981346 1.4338989
72 FDGKX 2016-09-23 31.31 2016-06-24 29.63 5.6699295 0.90234375
73 FDGRX 2016-09-23 142.23 2016-06-24 126.45 12.479248 1.2385101
74 FDIKX 2016-09-23 35.59 2016-06-24 32.28 10.254036 2.1233902
75 FDIVX 2016-09-23 35.63 2016-06-24 32.32 10.241341 2.1209564
76 FDLSX 2016-09-23 133.62 2016-06-24 125.73 6.275345 1.2426147
77 FDMMX 2016-09-23 12.73 2016-06-24 12.789096 -0.4620819 0.0
78 FDSCX 2016-09-23 24.89 2016-06-24 22.77 9.310493 2.3858566
79 FDSSX 2016-09-23 36.02 2016-06-24 33.13 8.723213 1.4647827
80 FDSVX 2016-09-23 25.89 2016-06-24 23.83 8.644569 1.2514725
81 FDVLX 2016-09-23 105.11 2016-06-24 97.76 7.5184097 1.880394
82 FDYSX 2016-09-23 8.95 2016-06-24 8.468233 5.68911 1.4739304
83 FEDCX 2016-09-23 10.34 2016-06-24 9.736435 6.1990356 1.372551
84 FEDFX 2016-09-23 10.34 2016-06-24 9.734509 6.2200394 1.372551
85 FEFIX 2016-09-23 13.55 2016-06-24 12.56 7.882164 1.6504135
86 FEIKX 2016-09-23 55.02 2016-06-24 50.960876 7.965172 1.3819809
87 FEMEX 2016-09-23 8.2 2016-06-24 7.37 11.261871 3.6662445
88 FEMFX 2016-09-23 16.99 2016-06-24 14.7 15.578232 3.032135
89 FEMKX 2016-09-23 24.77 2016-06-24 22.18 11.677185 2.9937592
90 FEMSX 2016-09-23 16.93 2016-06-24 14.66 15.484306 3.043213
91 FEQIX 2016-09-23 55.03 2016-06-24 50.993587 7.915535 1.3630524
92 FEQTX 2016-09-23 26.52 2016-06-24 25.123415 5.558899 1.376152
93 FETKX 2016-09-23 26.52 2016-06-24 25.117561 5.5835037 1.33741
94 FEXKX 2016-09-23 21.54 2016-06-24 20.26 6.3178635 1.5558853
95 FEXPX 2016-09-23 21.57 2016-06-24 20.28 6.360939 1.6015015
96 FFANX 2016-09-23 10.95 2016-06-24 10.489809 4.3870316 1.0147552
97 FFDKX 2016-09-23 41.72 2016-06-24 39.429 5.81044 1.2375717
98 FFFAX 2016-09-23 11.58 2016-06-24 11.198022 3.4111252 0.78328705
99 FFFCX 2016-09-23 15.35 2016-06-24 14.58 5.281212 1.1199036
100 FFFDX 2016-09-23 15.28 2016-06-24 14.35 6.480835 1.3262634
101 FFFEX 2016-09-23 15.95 2016-06-24 14.74 8.208954 1.6571045
102 FFFFX 2016-09-23 9.19 2016-06-24 8.44 8.886253 1.6592865
103 FFFGX 2016-09-23 10.39 2016-06-24 9.54 8.909859 1.7629852
104 FFFHX 2016-09-23 10.44 2016-06-24 9.59 8.863388 1.7543793
105 FFFVX 2016-09-23 12.11 2016-06-24 11.59 4.486618 1.0008316
106 FFGCX 2016-09-23 10.65 2016-06-24 9.95 7.0351715 2.7000885
107 FFIDX 2016-09-23 41.73 2016-06-24 39.449593 5.7805557 1.2372589
108 FFIGX 2016-09-23 14.12 2016-06-24 13.02 8.44854 2.4673462
109 FFIPX 2016-09-23 10.05 2016-06-24 9.964021 0.8628998 0.6006012
110 FFKAX 2016-09-23 11.86 2016-06-24 11.480567 3.3049927 0.85033417
111 FFKCX 2016-09-23 12.97 2016-06-24 12.32 5.275978 1.1700516
112 FFKDX 2016-09-23 14.22 2016-06-24 13.35 6.5168533 1.3542404
113 FFKEX 2016-09-23 15.03 2016-06-24 13.89 8.207336 1.6227112
114 FFKFX 2016-09-23 15.49 2016-06-24 14.22 8.931076 1.7739792
115 FFKGX 2016-09-23 15.94 2016-06-24 14.64 8.879784 1.7879944
116 FFKHX 2016-09-23 16.07 2016-06-24 14.75 8.94915 1.7732773
117 FFKVX 2016-09-23 12.99 2016-06-24 12.44 4.421219 0.93239594
118 FFNOX 2016-09-23 38.35 2016-06-24 35.8 7.1228943 1.7241364
119 FFRHX 2016-09-23 9.55 2016-06-24 9.237358 3.3845444 0.31511688
120 FFSMX 2016-09-23 63.05 2016-06-24 58.73 7.35569 1.3828659
121 FFSTX 2016-09-23 15.64 2016-06-24 14.23 9.908653 2.6246796
122 FFTHX 2016-09-23 13.09 2016-06-24 12.02 8.901825 1.709404
123 FFTWX 2016-09-23 13.06 2016-06-24 12.2 7.0491943 1.4763031
124 FFVFX 2016-09-23 12.55 2016-06-24 11.84 5.99662 1.2096786
125 FFVNX 2016-09-23 9.55 2016-06-24 8.72 9.518349 2.9094925
126 FFXSX 2016-09-23 10.11 2016-06-24 10.118987 -0.08881378 0.09900665
127 FGBLX 2016-09-23 23.5 2016-06-24 22.32 5.286743 1.6875763
128 FGCKX 2016-09-23 142.18 2016-06-24 126.37 12.510872 1.2389526
129 FGDKX 2016-09-23 25.91 2016-06-24 23.84 8.682884 1.2504807
130 FGIKX 2016-09-23 30.91 2016-06-24 28.268295 9.345116 1.0460968
131 FGMNX 2016-09-23 11.67 2016-06-24 11.606261 0.54917145 0.0
132 FGOVX 2016-09-23 10.63 2016-06-24 10.59816 0.3004303 0.2830124
133 FGRIX 2016-09-23 30.94 2016-06-24 28.296116 9.343636 1.0780792
134 FGRTX 2016-09-23 16.49 2016-06-24 15.135441 8.949577 1.1036148
135 FHIFX 2016-09-23 8.49 2016-06-24 8.117351 4.5907745 0.7117386
136 FHIGX 2016-09-23 13.73 2016-06-24 13.760182 -0.21935272 0.14587402
137 FHKCX 2016-09-23 26.72 2016-06-24 22.51 18.70279 2.3362656
138 FIBAX 2016-09-23 11.28 2016-06-24 11.290084 -0.08931732 0.3558731
139 FIBFX 2016-09-23 11.59 2016-06-24 11.396884 1.6944656 0.43328094
140 FIBIX 2016-09-23 11.28 2016-06-24 11.292081 -0.106987 0.3558731
141 FICDX 2016-09-23 48.64 2016-06-24 45.98 5.785118 2.0348282
142 FICNX 2016-09-23 11.97 2016-06-24 12.024012 -0.44919586 0.083610535
143 FIDKX 2016-09-23 39.35 2016-06-24 35.85 9.762909 2.7146912
144 FIDSX 2016-09-23 85.16 2016-06-24 79.02 7.770195 0.864624
145 FIENX 2016-09-23 8.34 2016-06-24 7.55 10.46357 3.345726
146 FIEUX 2016-09-23 36.82 2016-06-24 33.07 11.339584 2.249382
147 FIGFX 2016-09-23 11.55 2016-06-24 10.61 8.859573 2.5754929
148 FIGRX 2016-09-23 39.42 2016-06-24 35.92 9.743881 2.709732
149 FIGSX 2016-09-23 14.08 2016-06-24 12.99 8.3910675 2.4745255
150 FIHFX 2016-09-23 15.89 2016-06-24 14.78 7.510147 1.7937317
151 FIKFX 2016-09-23 11.61 2016-06-24 11.361291 2.189087 0.69384766
152 FILFX 2016-09-23 9.86 2016-06-24 8.89 10.911133 2.3883667
153 FIMIX 2016-09-23 11.92 2016-06-24 11.966026 -0.38464355 0.08396149
154 FINPX 2016-09-23 12.42 2016-06-24 12.235042 1.5117188 0.9756088
155 FINVX 2016-09-23 9.52 2016-06-24 8.69 9.551216 2.8077698
156 FIOFX 2016-09-23 16.12 2016-06-24 15.0 7.466675 1.7676849
157 FIPAX 2016-09-23 12.28 2016-06-24 12.11 1.4037933 0.9868393
158 FIPFX 2016-09-23 16.24 2016-06-24 15.1 7.5496674 1.7543793
159 FIREX 2016-09-23 10.17 2016-06-24 9.469586 7.3964615 2.0060196
160 FIRJX 2016-09-23 50.78 2016-06-24 50.63045 0.29536438 0.039398193
161 FIRKX 2016-09-23 55.12 2016-06-24 54.583622 0.982666 0.1635437
162 FIRLX 2016-09-23 55.11 2016-06-24 53.948677 2.152649 0.43740082
163 FIRMX 2016-09-23 59.19 2016-06-24 57.427666 3.0687943 0.66326904
164 FIRNX 2016-09-23 58.81 2016-06-24 56.67339 3.7700424 0.77108
165 FIROX 2016-09-23 60.33 2016-06-24 57.85084 4.285431 0.85256195
166 FIRPX 2016-09-23 61.02 2016-06-24 58.300156 4.665245 0.9262314
167 FIRQX 2016-09-23 60.12 2016-06-24 57.300793 4.920021 0.9571762
168 FIRRX 2016-09-23 57.07 2016-06-24 54.285835 5.1287155 1.0088425
169 FIRSX 2016-09-23 60.18 2016-06-24 57.1392 5.321739 1.0409622
170 FIRUX 2016-09-23 60.44 2016-06-24 57.31369 5.454727 1.0702362
171 FIRVX 2016-09-23 58.19 2016-06-24 55.095196 5.6171875 1.0945053
172 FIRWX 2016-09-23 59.21 2016-06-24 55.987083 5.756531 1.127243
173 FISMX 2016-09-23 24.75 2016-06-24 22.22 11.386147 2.7823944
174 FIUIX 2016-09-23 25.56 2016-06-24 25.008892 2.2036438 2.7331238
175 FIVFX 2016-09-23 17.6 2016-06-24 16.33 7.777092 2.5641098
176 FIVLX 2016-09-23 8.0 2016-06-24 7.31 9.439125 2.8277664
177 FIXRX 2016-09-23 59.39 2016-06-24 56.06267 5.935013 1.1582336
178 FJIFX 2016-09-23 12.85 2016-06-24 12.45 3.21286 0.86343384
179 FJPNX 2016-09-23 12.73 2016-06-24 11.31 12.555252 4.946411
180 FJSCX 2016-09-23 15.37 2016-06-24 14.27 7.708481 4.771637
181 FKEMX 2016-09-23 24.8 2016-06-24 22.2 11.711708 2.9900284
182 FKIFX 2016-09-23 13.54 2016-06-24 13.03 3.9140472 1.0447769
183 FKMCX 2016-09-23 34.4 2016-06-24 31.92 7.769432 1.5048752
184 FKTHX 2016-09-23 15.46 2016-06-24 14.19 8.949974 1.7774963
185 FKTWX 2016-09-23 14.82 2016-06-24 13.85 7.0036087 1.4373627
186 FKVFX 2016-09-23 13.47 2016-06-24 12.71 5.979553 1.2781982
187 FLATX 2016-09-23 21.17 2016-06-24 18.81 12.546516 2.4189606
188 FLBAX 2016-09-23 14.34 2016-06-24 14.163433 1.2466431 1.4144287
189 FLBIX 2016-09-23 14.34 2016-06-24 14.166345 1.2258301 1.4144287
190 FLCEX 2016-09-23 12.18 2016-06-24 11.38 7.0298767 1.3311157
191 FLCKX 2016-09-23 38.11 2016-06-24 38.2 -0.23560333 0.7667923
192 FLCSX 2016-09-23 27.86 2016-06-24 25.34 9.944748 1.1619415
193 FLGEX 2016-09-23 15.4 2016-06-24 14.28 7.8431396 1.5161514
194 FLIFX 2016-09-23 13.81 2016-06-24 13.2 4.621216 1.1721725
195 FLPKX 2016-09-23 48.5 2016-06-24 46.9 3.4115067 1.7411346
196 FLPSX 2016-09-23 48.54 2016-06-24 45.526566 6.619072 1.7610092
197 FLSAX 2016-09-23 52.14 2016-06-24 50.43 3.3908386 0.96823883
198 FLTMX 2016-09-23 10.65 2016-06-24 10.664094 -0.132164 0.09397125
199 FLVCX 2016-09-23 38.05 2016-06-24 35.720253 6.5222015 0.7680054
200 FLVEX 2016-09-23 11.28 2016-06-24 10.59 6.5155716 1.3477097
201 FMAGX 2016-09-23 90.97 2016-06-24 84.99 7.036125 1.1002426
202 FMCSX 2016-09-23 34.38 2016-06-24 31.91 7.7405243 1.5057678
203 FMEIX 2016-09-23 13.48 2016-06-24 12.57 7.239464 2.1212082
204 FMGKX 2016-09-23 90.88 2016-06-24 84.89 7.0561905 1.0900955
205 FMHTX 2016-09-23 12.56 2016-06-24 12.613015 -0.4203186 0.0796814
206 FMILX 2016-09-23 36.52 2016-06-24 33.51 8.982399 1.1914597
207 FMIMX 2016-09-23 25.15 2016-06-24 23.86 5.4065323 1.2479935
208 FMSFX 2016-09-23 11.48 2016-06-24 11.394172 0.75325775 0.08718109
209 FNARX 2016-09-23 28.16 2016-06-24 26.73 5.3497925 0.64331055
210 FNCMX 2016-09-23 70.08 2016-06-24 62.03 12.9776 1.1693497
211 FNJHX 2016-09-23 12.23 2016-06-24 12.191286 0.31755066 0.24590302
212 FNMIX 2016-09-23 16.32 2016-06-24 15.272273 6.8603134 1.8090973
213 FNORX 2016-09-23 48.79 2016-06-24 44.55 9.517395 1.350235
214 FOCPX 2016-09-23 87.67 2016-06-24 75.4 16.273201 1.5168991
215 FOHFX 2016-09-23 12.57 2016-06-24 12.635077 -0.5150528 0.1593628
216 FOHIX 2016-09-23 14.27 2016-06-24 13.33 7.0517654 0.9908066
217 FOSFX 2016-09-23 42.3 2016-06-24 38.41 10.127571 2.719757
218 FOSKX 2016-09-23 42.24 2016-06-24 38.34 10.17215 2.748726
